,title,devanagari,verse_text,verse_text_no_samdhis
425,11.13,"तत्रैकस्थं जगत्कृत्स्नं प्रविभक्तमनेकधा ।
अपश्यद्देवदेवस्य शरीरे पाण्डवस्तदा ॥ ११.१३ ॥","tatraika-sthaṁ jagat kṛtsnaṁ
pravibhaktam anekadhā
apaśyad deva-devasya
śarīre pāṇḍavas tadā",tatra eka stham jagat kṛtsnam pravibhaktam anekadhā apaśyat deva devasya śarīre pāṇḍavaḥ tadā
426,11.14,"ततः स विस्मयाविष्टो हृष्टरोमा धनंजयः ।
प्रणम्य शिरसा देवं कृताञ्जलिरभाषत ॥ ११.१४ ॥","tataḥ sa vismayāviṣṭo
hṛṣṭa-romā dhanañ-jayaḥ
praṇamya śirasā devaṁ
kṛtāñjalir abhāṣata",tataḥ saḥ vismaya āviṣṭaḥ hṛṣṭa romā dhanam jayaḥ praṇamya śirasā devam kṛta añjaliḥ abhāṣata
427,11.15,"अर्जुन उवाच ।
पश्यामि देवांस्तव देव देहे
सर्वांस्तथा भूतविशेषसंघान् ।
ब्रह्माणमीशं कमलासनस्थ-
मृषींश्च सर्वानुरगांश्च दिव्यान् ॥ ११.१५ ॥","arjuna uvāca
paśyāmi devāṁs tava deva dehe
sarvāṁs tathā bhūta-viśeṣa-saṅghān
brahmāṇam īśaṁ kamalāsana-stham
ṛṣīṁś ca sarvān uragāṁś ca divyān",arjunaḥ uvāca paśyāmi devān tava deva dehe sarvān tathā bhūta viśeṣa saṅghān brahmāṇam īśam kamala āsana stham ṛṣīn ca sarvān uragān ca divyān
428,11.16,"अनेकबाहूदरवक्त्रनेत्रं
पश्यामि त्वां सर्वतोऽनन्तरूपम् ।
नान्तं न मध्यं न पुनस्तवादिं
पश्यामि विश्वेश्वर विश्वरूप ॥ ११.१६ ॥","aneka-bāhūdara-vaktra-netraṁ
paśyāmi tvāṁ sarvato ’nanta-rūpam
nāntaṁ na madhyaṁ na punas tavādiṁ
paśyāmi viśveśvara viśva-rūpa",aneka bāhu udara vaktra netram paśyāmi tvām sarvataḥ ananta rūpam na antam na madhyam na punaḥ tava ādim paśyāmi viśva īśvara viśva rūpa
429,11.17,"किरीटिनं गदिनं चक्रिणं च
तेजोराशिं सर्वतो दीप्तिमन्तम् ।
पश्यामि त्वां दुर्निरीक्ष्यं समन्ता-
द्दीप्तानलार्कद्युतिमप्रमेयम् ॥ ११.१७ ॥","kirīṭinaṁ gadinaṁ cakriṇaṁ ca
tejo-rāśiṁ sarvato dīptimantam
paśyāmi tvāṁ durnirīkṣyaṁ samantād
dīptānalārka-dyutim aprameyam",kirīṭinam gadinam cakriṇam ca tejaḥ rāśim sarvataḥ dīpti mantam paśyāmi tvām durnirīkṣyam samantāt dīpta anala arka dyutim aprameyam
430,11.18,"त्वमक्षरं परमं वेदितव्यं
त्वमस्य विश्वस्य परं निधानम् ।
त्वमव्ययः शाश्वतधर्मगोप्ता
सनातनस्त्वं पुरुषो मतो मे ॥ ११.१८ ॥","tvam akṣaraṁ paramaṁ veditavyaṁ
tvam asya viśvasya paraṁ nidhānam
tvam avyayaḥ śāśvata-dharma-goptā
sanātanas tvaṁ puruṣo mato me",tvam akṣaram paramam veditavyam tvam asya viśvasya param nidhānam tvam avyayaḥ śāśvata dharma goptā sanātanaḥ tvam puruṣaḥ mataḥ me
431,11.19,"अनादिमध्यान्तमनन्तवीर्य-
मनन्तबाहुं शशिसूर्यनेत्रम् ।
पश्यामि त्वां दीप्तहुताशवक्त्रं
स्वतेजसा विश्वमिदं तपन्तम् ॥ ११.१९ ॥","anādi-madhyāntam ananta-vīryam
ananta-bāhuṁ śaśi-sūrya-netram
paśyāmi tvāṁ dīpta-hutāśa-vaktraṁ
sva-tejasā viśvam idaṁ tapantam",anādi madhya antam ananta vīryam ananta bāhum śaśi sūrya netram paśyāmi tvām dīpta hutāśa vaktram sva tejasā viśvam idam tapantam
432,11.20,"द्यावापृथिव्योरिदमन्तरं हि
व्याप्तं त्वयैकेन दिशश्च सर्वाः ।
दृष्ट्वाद्भुतं रूपमुग्रं तवेदं
लोकत्रयं प्रव्यथितं महात्मन् ॥ ११.२० ॥","dyāv ā-pṛthivyor idam antaraṁ hi
vyāptaṁ tvayaikena diśaś ca sarvāḥ
dṛṣṭvādbhutaṁ rūpam ugraṁ tavedaṁ
loka-trayaṁ pravyathitaṁ mahātman",dyau ā pṛthivyoḥ idam antaram hi vyāptam tvayā ekena diśaḥ ca sarvāḥ dṛṣṭvā adbhutam rūpam ugram tava idam loka trayam pravyathitam mahā ātman
433,11.21,"अमी हि त्वां सुरसंघा विशन्ति
केचिद्भीताः प्राञ्जलयो गृणन्ति ।
स्वस्तीत्युक्त्वा महर्षिसिद्धसंघाः
स्तुवन्ति त्वां स्तुतिभिः पुष्कलाभिः ॥ ११.२१ ॥","amī hi tvāṁ sura-saṅghā viśanti
kecid bhītāḥ prāñjalayo gṛṇanti
svastīty uktvā maharṣi-siddha-saṅghāḥ
stuvanti tvāṁ stutibhiḥ puṣkalābhiḥ",amī hi tvām sura saṅghāḥ viśanti kecit bhītāḥ prāñjalayaḥ gṛṇanti svasti iti uktvā mahā ṛṣi siddha saṅghāḥ stuvanti tvām stutibhiḥ puṣkalābhiḥ
434,11.22,"रुद्रादित्या वसवो ये च साध्या
विश्वेऽश्विनौ मरुतश्चोष्मपाश्च ।
गन्धर्वयक्षासुरसिद्धसंघा
वीक्षन्ते त्वां विस्मिताश्चैव सर्वे ॥ ११.२२ ॥","rudrādityā vasavo ye ca sādhyā
viśve ’śvinau marutaś coṣmapāś ca
gandharva-yakṣāsura-siddha-saṅghā
vīkṣante tvāṁ vismitāś caiva sarve",rudra ādityāḥ vasavaḥ ye ca sādhyāḥ viśve aśvinau marutaḥ ca uṣma pāḥ ca gandharva yakṣa asura siddha saṅghāḥ vīkṣante tvām vismitāḥ ca eva sarve
435,11.23,"रूपं महत्ते बहुवक्त्रनेत्रं
महाबाहो बहुबाहूरुपादम् ।
बहूदरं बहुदंष्ट्राकरालं
दृष्ट्वा लोकाः प्रव्यथितास्तथाहम् ॥ ११.२३ ॥","rūpaṁ mahat te bahu-vaktra-netraṁ
mahā-bāho bahu-bāhūru-pādam
bahūdaraṁ bahu-daṁṣṭrā-karālaṁ
dṛṣṭvā lokāḥ pravyathitās tathāham",rūpam mahat te bahu vaktra netram mahā bāho bahu bāhu ūru pādam bahu udaram bahu daṁṣṭrā karālam dṛṣṭvā lokāḥ pravyathitāḥ tathā aham
436,11.24,"नभःस्पृशं दीप्तमनेकवर्णं
व्यात्ताननं दीप्तविशालनेत्रम् ।
दृष्ट्वा हि त्वां प्रव्यथितान्तरात्मा
धृतिं न विन्दामि शमं च विष्णो ॥ ११.२४ ॥","nabhaḥ-spṛśaṁ dīptam aneka-varṇaṁ
vyāttānanaṁ dīpta-viśāla-netram
dṛṣṭvā hi tvāṁ pravyathitāntar-ātmā
dhṛtiṁ na vindāmi śamaṁ ca viṣṇo",nabhaḥ spṛśam dīptam aneka varṇam vyātta ānanam dīpta viśāla netram dṛṣṭvā hi tvām pravyathita antaḥ ātmā dhṛtim na vindāmi śamam ca viṣṇo
437,11.25,"दंष्ट्राकरालानि च ते मुखानि
दृष्ट्वैव कालानलसन्निभानि ।
दिशो न जाने न लभे च शर्म
प्रसीद देवेश जगन्निवास ॥ ११.२५ ॥","daṁṣṭrā-karālāni ca te mukhāni
dṛṣṭvaiva kālānala-sannibhāni
diśo na jāne na labhe ca śarma
prasīda deveśa jagan-nivāsa",daṁṣṭrā karālāni ca te mukhāni dṛṣṭvā eva kāla anala sannibhāni diśaḥ na jāne na labhe ca śarma prasīda deva īśa jagat nivāsa
438,11.26,"अमी च त्वां धृतराष्ट्रस्य पुत्राः
सर्वे सहैवावनिपालसंघैः ।
भीष्मो द्रोणः सूतपुत्रस्तथासौ
सहास्मदीयैरपि योधमुख्यैः ॥ ११.२६ ॥","amī ca tvāṁ dhṛtarāṣṭrasya putrāḥ
sarve sahaivāvani-pāla-saṅghaiḥ
bhīṣmo droṇaḥ sūta-putras tathāsau
sahāsmadīyair api yodha-mukhyaiḥ",amī ca tvām dhṛtarāṣṭrasya putrāḥ sarve saha eva avani pāla saṅghaiḥ bhīṣmaḥ droṇaḥ sūta putraḥ tathā asau saha asmadīyaiḥ api yodha mukhyaiḥ
439,11.27,"वक्त्राणि ते त्वरमाणा विशन्ति
दंष्ट्राकरालानि भयानकानि ।
केचिद्विलग्ना दशनान्तरेषु
संदृश्यन्ते चूर्णितैरुत्तमाङ्गैः ॥ ११.२७ ॥","vaktrāṇi te tvaramāṇā viśanti
daṁṣṭrā-karālāni bhayānakāni
kecid vilagnā daśanāntareṣu
sandṛśyante cūrṇitair uttamāṅgaiḥ",vaktrāṇi te tvaramāṇāḥ viśanti daṁṣṭrā karālāni bhayānakāni kecit vilagnāḥ daśana antareṣu sandṛśyante cūrṇitaiḥ uttama aṅgaiḥ
440,11.28,"यथा नदीनां बहवोऽम्बुवेगाः
समुद्रमेवाभिमुखा द्रवन्ति ।
तथा तवामी नरलोकवीरा
विशन्ति वक्त्राण्यभिविज्वलन्ति ॥ ११.२८ ॥","yathā nadīnāṁ bahavo ’mbu-vegāḥ
samudram evābhimukhā dravanti
tathā tavāmī nara-loka-vīrā
viśanti vaktrāṇy abhivijvalanti",yathā nadīnām bahavaḥ ambu vegāḥ samudram eva abhimukhāḥ dravanti tathā tava amī nara loka vīrāḥ viśanti vaktrāṇi abhivijvalanti
441,11.29,"यथा प्रदीप्तं ज्वलनं पतङ्गा
विशन्ति नाशाय समृद्धवेगाः ।
तथैव नाशाय विशन्ति लोका-
स्तवापि वक्त्राणि समृद्धवेगाः ॥ ११.२९ ॥","yathā pradīptaṁ jvalanaṁ pataṅgā
viśanti nāśāya samṛddha-vegāḥ
tathaiva nāśāya viśanti lokās
tavāpi vaktrāṇi samṛddha-vegāḥ",yathā pradīptam jvalanam pataṅgāḥ viśanti nāśāya samṛddha vegāḥ tathā eva nāśāya viśanti lokāḥ tava api vaktrāṇi samṛddha vegāḥ
442,11.30,"लेलिह्यसे ग्रसमानः समन्ता-
ल्लोकान्समग्रान्वदनैर्ज्वलद्भिः ।
तेजोभिरापूर्य जगत्समग्रं
भासस्तवोग्राः प्रतपन्ति विष्णो ॥ ११.३० ॥","lelihyase grasamānaḥ samantāl
lokān samagrān vadanair jvaladbhiḥ
tejobhir āpūrya jagat samagraṁ
bhāsas tavogrāḥ pratapanti viṣṇo",lelihyase grasamānaḥ samantāt lokān samagrān vadanaiḥ jvaladbhiḥ tejobhiḥ āpūrya jagat samagram bhāsaḥ tava ugrāḥ pratapanti viṣṇo
443,11.31,"आख्याहि मे को भवानुग्ररूपो
नमोऽस्तु ते देववर प्रसीद ।
विज्ञातुमिच्छामि भवन्तमाद्यं
न हि प्रजानामि तव प्रवृत्तिम् ॥ ११.३१ ॥","ākhyāhi me ko bhavān ugra-rūpo
namo ’stu te deva-vara prasīda
vijñātum icchāmi bhavantam ādyaṁ
na hi prajānāmi tava pravṛttim",ākhyāhi me kaḥ bhavān ugra rūpaḥ namaḥ astu te deva vara prasīda vijñātum icchāmi bhavantam ādyam na hi prajānāmi tava pravṛttim
444,11.32,"श्रीभगवानुवाच ।
कालोऽस्मि लोकक्षयकृत्प्रवृद्धो
लोकान्समाहर्तुमिह प्रवृत्तः ।
ऋतेऽपि त्वां न भविष्यन्ति सर्वे
येऽवस्थिताः प्रत्यनीकेषु योधाः ॥ ११.३२ ॥","śrī-bhagavān uvāca
kālo ’smi loka-kṣaya-kṛt pravṛddho
lokān samāhartum iha pravṛttaḥ
ṛte ’pi tvāṁ na bhaviṣyanti sarve
ye ’vasthitāḥ praty-anīkeṣu yodhāḥ",śrī bhagavān uvāca kālaḥ asmi loka kṣaya kṛt pravṛddhaḥ lokān samāhartum iha pravṛttaḥ ṛte api tvām na bhaviṣyanti sarve ye avasthitāḥ prati anīkeṣu yodhāḥ
445,11.33,"तस्मात्त्वमुत्तिष्ठ यशो लभस्व
जित्वा शत्रून् भुङ्क्ष्व राज्यं समृद्धम् ।
मयैवैते निहताः पूर्वमेव
निमित्तमात्रं भव सव्यसाचिन् ॥ ११.३३ ॥","tasmāt tvam uttiṣṭha yaśo labhasva
jitvā śatrūn bhuṅkṣva rājyaṁ samṛddham
mayaivaite nihatāḥ pūrvam eva
nimitta-mātraṁ bhava savya-sācin",tasmāt tvam uttiṣṭha yaśaḥ labhasva jitvā śatrūn bhuṅkṣva rājyam samṛddham mayā eva ete nihatāḥ pūrvam eva nimitta mātram bhava savya sācin
446,11.34,"द्रोणं च भीष्मं च जयद्रथं च
कर्णं तथान्यानपि योधवीरान् ।
मया हतांस्त्वं जहि मा व्यथिष्ठा
युध्यस्व जेतासि रणे सपत्नान् ॥ ११.३४ ॥","droṇaṁ ca bhīṣmaṁ ca jayadrathaṁ ca
karṇaṁ tathānyān api yodha-vīrān
mayā hatāṁs tvaṁ jahi mā vyathiṣṭhā
yudhyasva jetāsi raṇe sapatnān",droṇam ca bhīṣmam ca jayadratham ca karṇam tathā anyān api yodha vīrān mayā hatān tvam jahi mā vyathiṣṭhāḥ yudhyasva jetā asi raṇe sapatnān
